,year,month,rating_standard,rating_rapid,rating_blitz,country
5,2020.0,6.54428704856787,1908.0184170260388,1830.2740864130922,1895.0215238477492,SRB
6,2021.0,2.504175042523581,1905.8163603637743,1829.693968066233,1891.6147327249023,SRB
0,2018.0,8.5,1625.375,,,CAY
1,2019.0,6.5,1636.9166666666667,,,CAY
2,2020.0,6.5,1629.5,,,CAY
3,2021.0,2.5,1627.0,,,CAY
0,2015.0,6.5,1920.4166666666667,,1946.375,SLE
1,2016.0,6.5,1905.0625,,1944.3333333333335,SLE
2,2017.0,6.340909090909091,1887.1363636363635,,1941.5,SLE
3,2018.0,8.166666666666666,1688.3055555555557,,1941.5,SLE
4,2019.0,7.142857142857143,1687.2916666666667,1866.875,1837.8333333333333,SLE
5,2020.0,6.833333333333333,1649.3134920634923,1765.0,1695.3253968253969,SLE
6,2021.0,2.5,1650.2857142857142,1764.3333333333333,1693.4285714285713,SLE
0,2015.0,7.45,1711.1647530284044,1632.8635435992578,1642.033238095238,HKG
1,2016.0,7.1375,1681.9280078895463,1540.9737847222223,1618.9658841940534,HKG
2,2017.0,7.0,1613.2238442113444,1486.7740714120487,1550.261583011583,HKG
3,2018.0,6.915977961432507,1559.8982714904143,1456.671870604782,1498.9249553242933,HKG
4,2019.0,6.892857142857143,1515.0090935214212,1409.3165784832452,1484.6049019607844,HKG
5,2020.0,6.516666666666667,1511.5016835016836,1404.509009009009,1476.255149812734,HKG
6,2021.0,2.5286103542234333,1511.510101010101,1397.4585152838429,1476.9944134078212,HKG
0,2015.0,7.0262364875045655,1463.2029462267967,1511.040722057755,1591.3609237546987,IND
1,2016.0,6.894528823035023,1425.0506862326395,1447.9107846801724,1558.3053238003897,IND
2,2017.0,6.855684743997775,1395.0412565718398,1410.7755967856021,1546.79826245554,IND
3,2018.0,6.808966214213168,1372.6514260444133,1382.1145814585907,1516.428081679919,IND
4,2019.0,6.75320747515848,1358.894778949839,1353.2703543831433,1459.8558018081228,IND
5,2020.0,6.511362661752896,1358.712662725331,1342.6514857954546,1454.3133535986244,IND
6,2021.0,2.504830160720392,1357.3273639184263,1343.2160850111857,1454.5207373979247,IND
0,2015.0,6.953012048192771,1931.1583915395086,1844.0098257161783,1819.8538354253835,EST
1,2016.0,7.09047619047619,1860.2573015656349,1748.7765537387404,1767.7800738916258,EST
2,2017.0,6.903726708074534,1804.1523783410514,1651.994345294817,1697.9195833333335,EST
3,2018.0,6.775474525474526,1764.2761192059972,1607.1532577743944,1682.3603670290695,EST
4,2019.0,6.731558935361217,1751.731007751938,1585.653955456885,1666.274638655462,EST
5,2020.0,6.735599078341014,1727.9106985424419,1559.1019827375035,1632.470271901404,EST
6,2021.0,2.5,1730.5016483516483,1558.7571225071224,1633.019392033543,EST
0,2015.0,7.193959397374766,1395.6465142105872,1372.8015004055148,1384.038888888889,SRI
1,2016.0,6.9219972017752545,1352.6327877984534,1346.4579429735234,1352.5749749103943,SRI
2,2017.0,6.896363166990611,1326.787112406921,1360.7672704991087,1345.5485570349963,SRI
3,2018.0,6.7913647755753015,1310.8891912468084,1310.8060754604871,1315.5257474499494,SRI
4,2019.0,6.776442182733478,1301.7056793327188,1304.3627076488672,1300.030208080808,SRI
5,2020.0,6.577242872070458,1294.5925075391597,1293.888008087077,1293.4089043015274,SRI
6,2021.0,2.5105978260869564,1292.807222860425,1295.3238503507405,1294.6118836915298,SRI
0,2015.0,6.77633209417596,1983.113062244846,2018.326752136752,1965.1056521093287,FIN
1,2016.0,6.730123180291153,1959.0860518625896,1985.2388020833332,1945.4035087719299,FIN
2,2017.0,6.723251028806584,1932.8406346184358,1946.1844236010902,1912.9834703665638,FIN
3,2018.0,6.656459330143541,1909.9359309825375,1912.7524024971945,1910.8404357496713,FIN
4,2019.0,6.717006200177148,1888.5012053422768,1883.1097368421051,1890.2973199329983,FIN
5,2020.0,6.558239861949957,1885.9312028642216,1864.0808441558443,1874.757645259939,FIN
6,2021.0,2.5008613264427217,1885.3381869772998,1863.9214285714286,1874.9954128440368,FIN
0,2015.0,7.119047619047619,1759.017995977087,1643.0092748917748,1665.3648001756696,MLT
1,2016.0,6.976190476190476,1682.7514896867838,1668.7170542635658,1605.7003787878787,MLT
2,2017.0,6.75531914893617,1647.838747067182,1589.7593896713615,1615.6443452380952,MLT
3,2018.0,6.754315304948217,1618.855183705184,1591.3956621004565,1585.6257507507507,MLT
4,2019.0,6.75,1593.616084020801,1582.704641350211,1546.5123106060607,MLT
5,2020.0,6.618279569892473,1592.1966735253773,1557.0619528619527,1540.7977855477855,MLT
6,2021.0,2.5053475935828877,1594.9135802469136,1557.2555555555555,1540.6703296703297,MLT
0,2015.0,7.930656934306569,1822.6222589753604,2039.6892156862746,1941.5591931216932,TUN
1,2016.0,7.134375,1782.9687637969093,1973.203869047619,1876.8437198067631,TUN
2,2017.0,6.889724310776942,1734.5309014337568,1780.7193462401794,1838.3034420289855,TUN
3,2018.0,7.0804387568555756,1679.7154709805147,1728.0951465201465,1803.1138182674201,TUN
4,2019.0,6.737339743589744,1652.3456872742724,1726.1481809436355,1767.3403773274015,TUN
5,2020.0,6.684210526315789,1646.0925925925926,1681.9279715522573,1741.3926524864025,TUN
6,2021.0,2.5603693181818183,1625.348365440747,1681.8938775510203,1714.58527696793,TUN
0,2015.0,8.157407407407407,1947.9228576978576,2054.3737037037035,2117.7458333333334,MAR
1,2016.0,8.508928571428571,1874.2436625514404,1883.9801703163016,1877.2921333333334,MAR
2,2017.0,7.277397260273973,1825.104180672269,1819.3094837261503,1789.4756493506493,MAR
3,2018.0,6.712882096069869,1821.208089668616,1801.1160249442187,1788.5733190271817,MAR
4,2019.0,6.802254098360656,1816.8456165703276,1767.6342272968668,1782.2469867615096,MAR
5,2020.0,6.502036659877801,1812.9133397007322,1768.1054433221102,1780.3907282703578,MAR
6,2021.0,2.5,1814.8354885057472,1768.0592592592593,1780.4907407407406,MAR
0,2015.0,7.192167577413479,1910.312004046002,2027.433962264151,1940.7442719291882,DOM
1,2016.0,6.798761609907121,1883.621785866326,2030.9444444444443,1900.042605105105,DOM
2,2017.0,6.8421768707482995,1861.6860396960144,1976.611904761905,1882.3463552069493,DOM
3,2018.0,6.664830705009277,1843.4107621243493,1970.5902777777778,1880.6308120497708,DOM
4,2019.0,6.770501138952164,1815.8937190171885,1965.6894977168952,1868.055084008009,DOM
5,2020.0,6.507777777777778,1812.126680107527,1969.5315315315318,1865.977609727165,DOM
6,2021.0,2.5005549389567148,1811.6956375838927,1969.6486486486488,1865.9875444839859,DOM
0,2015.0,7.495249406175772,1827.4566780565299,1766.6088962542087,1877.3046430095724,ALG
1,2016.0,7.1871165644171775,1773.4037288548134,1693.3083279185619,1806.2191220238094,ALG
2,2017.0,6.932172869147659,1731.4786862334033,1641.895426646064,1806.1549258542875,ALG
3,2018.0,7.0183654729109275,1691.7212348224232,1591.1521713950062,1736.933095991561,ALG
4,2019.0,7.103561001042753,1648.1093378100466,1530.6264757996141,1660.7513686602624,ALG
5,2020.0,6.5305980528511824,1623.0367725550966,1520.8684659837143,1648.263187429854,ALG
6,2021.0,2.514099037138927,1621.4270538243627,1517.4924301242236,1643.0121951219512,ALG
0,2015.0,7.005879470847623,1939.918428475808,1907.6948616938616,1936.678915813767,SWE
1,2016.0,7.070874861572536,1876.9927592646366,1830.2707799671591,1851.8983246588466,SWE
2,2017.0,6.894538322269161,1823.8174985173043,1767.676905938216,1812.0921672801353,SWE
3,2018.0,6.733671928286077,1789.0525310124049,1739.8749489656486,1789.2856109411734,SWE
4,2019.0,6.728210069862683,1755.8051455629127,1704.9158611826392,1763.170600777784,SWE
5,2020.0,6.538936815108417,1742.4629060007867,1699.5776295817107,1756.0038996522603,SWE
6,2021.0,2.500465224470807,1742.3653846153845,1698.9002920317064,1756.084395871281,SWE
0,2015.0,6.5,1902.8333333333333,,,SEN
1,2016.0,6.5,1902.8333333333333,,,SEN
2,2017.0,6.5,1903.8333333333333,1830.0,1903.0,SEN
3,2018.0,8.772727272727273,1708.1060606060607,1837.0,1903.0,SEN
4,2019.0,7.115384615384615,1695.2820512820513,1837.0,1813.6666666666667,SEN
5,2020.0,6.78125,1693.7243589743591,1837.8799999999999,1826.738888888889,SEN
6,2021.0,2.5,1690.2857142857142,1837.4,1826.4,SEN
0,2015.0,7.415424739195231,1882.9598890692641,1912.768523369286,1956.6939713760294,EGY
1,2016.0,7.166569936157864,1839.8224996773777,1847.4682192151163,1884.250350220687,EGY
2,2017.0,7.200978307103361,1795.9984635791607,1785.2065574993,1800.705640250239,EGY
3,2018.0,7.161416799574694,1765.491231261023,1728.772372010803,1781.7201730795239,EGY
4,2019.0,6.952095709570957,1731.8439954236787,1679.4782396016085,1757.7766131162498,EGY
5,2020.0,6.584676354029062,1718.7254553106825,1667.4729334767799,1742.6684632931526,EGY
6,2021.0,2.514396887159533,1717.8541317114093,1661.5392532924177,1742.7989993098688,EGY
0,2015.0,6.5,1993.888888888889,1895.2,1903.2,GAB
1,2016.0,6.5,1975.361111111111,1888.0,1898.0,GAB
2,2017.0,6.393939393939394,1964.6666666666667,1888.0,1898.0,GAB
3,2018.0,7.625,1878.6875,1887.0,1893.0,GAB
4,2019.0,6.5,1889.875,1887.0,1863.0,GAB
5,2020.0,6.5,1893.8333333333333,1887.0,1803.0,GAB
6,2021.0,2.5,1893.75,1887.0,1803.0,GAB
0,2015.0,7.929411764705883,2019.1466244725739,1998.701910408432,2168.724537037037,KOS
1,2016.0,7.477124183006536,1996.826396348013,2012.2766666666666,2022.158914728682,KOS
2,2017.0,7.0042918454935625,1972.111111111111,1949.1887999715466,1957.7003496503498,KOS
3,2018.0,7.38737938039614,1946.2091210018345,1885.1596459096459,1912.8823577235773,KOS
4,2019.0,6.9801324503311255,1923.449365421456,1849.407965009208,1896.339575530587,KOS
5,2020.0,6.653923541247485,1909.165994623656,1841.2684494195687,1885.3106820715516,KOS
6,2021.0,2.5059880239520957,1909.5493951612902,1840.1461916461917,1883.3543046357615,KOS
0,2015.0,7.699404761904762,1835.681536489515,1809.3012531328322,1818.8976793248944,LBN
1,2016.0,6.923267326732673,1825.1666666666667,1732.5776962538773,1790.2175347222221,LBN
2,2017.0,7.2706766917293235,1767.702985350891,1685.888961038961,1714.2680952380952,LBN
3,2018.0,7.185548494059132,1739.7178172704487,1611.2547574510538,1693.6316056910568,LBN
4,2019.0,6.9240160349854225,1678.5937855532898,1569.6396811945117,1676.647253787879,LBN
5,2020.0,6.557457212713937,1662.2010882635884,1568.1953613807982,1676.580965909091,LBN
6,2021.0,2.5012195121951217,1663.0357142857142,1568.220064724919,1675.265536723164,LBN
0,2015.0,7.2272727272727275,1726.8610535831688,1875.654301075269,1756.1793827160495,JOR
1,2016.0,6.843434343434343,1682.4122792022793,1828.4528893587033,1745.5622641509435,JOR
2,2017.0,6.991525423728813,1642.598014973185,1774.546717171717,1633.2635482511587,JOR
3,2018.0,6.787585721821698,1615.48323514973,1629.3465346534654,1626.126316137566,JOR
4,2019.0,6.872756933115824,1564.2988243254674,1553.7928082191781,1544.7984273956497,JOR
5,2020.0,6.554160125588697,1550.9452947845805,1561.2702546296296,1543.0674846625766,JOR
6,2021.0,2.5,1552.8668941979522,1561.3402777777778,1543.2208588957055,JOR
0,2015.0,6.8807495741056215,1935.350530697193,1931.0671268954043,1940.1145451506525,AUT
1,2016.0,6.776531231049121,1910.812739949341,1900.678687246648,1902.732696699783,AUT
2,2017.0,6.717975034674064,1889.0119415438612,1859.828454493801,1865.5773906189768,AUT
3,2018.0,6.67391457984876,1868.4900602810862,1848.8432772581227,1858.9997118191886,AUT
4,2019.0,6.662162162162162,1852.7597647650107,1817.0352439995604,1826.8174810217854,AUT
5,2020.0,6.534198113207547,1846.2538362772393,1813.1622041053513,1815.9898974777718,AUT
6,2021.0,2.5,1846.5652059134109,1813.1460800902425,1816.03248502994,AUT
0,2015.0,6.840047393364929,1896.559751651857,1900.6885507246375,1913.7712273744155,VIE
1,2016.0,6.643640350877193,1874.7355875831486,1877.269,1903.6035115303982,VIE
2,2017.0,6.875919117647059,1824.3641808860734,1772.0218367346938,1807.1906462585034,VIE
3,2018.0,6.709003215434084,1789.9768864262962,1678.8816300066298,1715.3187675726335,VIE
4,2019.0,6.97442799461642,1733.8341093474426,1664.4401669758813,1684.746618357488,VIE
5,2020.0,6.5966709346991035,1728.3500222518915,1646.1501910219674,1685.593192488263,VIE
6,2021.0,2.5528211284513804,1725.281746031746,1623.5399921197793,1678.3657289002558,VIE
0,2015.0,8.493421052631579,1929.2708874458876,1935.318225108225,1885.9891414141414,SUD
1,2016.0,7.295918367346939,1875.1690983913204,1848.3954106280194,1853.0185185185185,SUD
2,2017.0,7.80376129718235,1832.9775723335044,1828.9090802987862,1836.0578231292516,SUD
3,2018.0,7.0932642487046635,1815.3841666666667,1811.3134920634923,1773.6491477272727,SUD
4,2019.0,7.027272727272727,1768.2826623725173,1760.0157046657046,1778.79375,SUD
5,2020.0,6.702346041055718,1728.3585448120784,1755.4946705426355,1771.2778379028377,SUD
6,2021.0,2.502923976608187,1728.4204946996467,1755.7065868263473,1771.3492063492063,SUD
0,2015.0,6.959136331192005,1848.9956527451877,1971.2242753623188,1931.735347985348,DEN
1,2016.0,6.785003111387679,1811.7535080605157,1960.774557795146,1927.038615520282,DEN
2,2017.0,6.723567598080722,1782.6136403787848,1879.0602017894896,1932.8654129986344,DEN
3,2018.0,6.709048361934477,1758.0415175803853,1867.46492003367,1892.6797187561892,DEN
4,2019.0,6.64900905309518,1739.8442876939378,1856.855263949014,1882.0244922341699,DEN
5,2020.0,6.568332543818095,1729.8878236718108,1850.068545230907,1880.4765717674968,DEN
6,2021.0,2.5,1729.1474070565948,1848.9587912087911,1881.0886524822695,DEN
0,2015.0,7.086278586278587,1999.3429513999695,1931.613512874125,2010.443787878788,ISR
1,2016.0,7.0501060445387065,1919.8591162328596,1800.5007218199696,1908.9025520565292,ISR
2,2017.0,6.9599046380580845,1859.42962674605,1731.6356936714078,1860.7667286204949,ISR
3,2018.0,6.786284194528875,1807.319534703707,1695.5954389962515,1822.1269304281345,ISR
4,2019.0,6.72157133011716,1763.613533684136,1669.7853392602017,1781.9715473038289,ISR
5,2020.0,6.551450483494498,1751.4899996354118,1663.149990767894,1775.2585020824358,ISR
6,2021.0,2.506454816285998,1747.8727409638554,1662.9075765717357,1774.5648060548722,ISR
0,2015.0,6.597560975609756,1968.8333333333333,1884.6435185185187,1865.5909090909092,ALB
1,2016.0,6.781481481481482,1937.3815789473683,1888.3208333333332,1925.78125,ALB
2,2017.0,7.10233918128655,1898.9256940664125,1897.4158476658479,1892.5681141774892,ALB
3,2018.0,7.155963302752293,1828.4982394366198,1879.540458937198,1903.4887254901962,ALB
4,2019.0,6.917307692307692,1791.5855716253443,1842.4683174603176,1875.7743055555557,ALB
5,2020.0,6.5248091603053435,1788.7037037037037,1830.7316017316018,1877.2719082719084,ALB
6,2021.0,2.5150375939849625,1788.7860082304526,1826.1385542168675,1876.6013513513512,ALB
0,2015.0,7.137651821862348,1766.666845238095,1776.1234610086883,1813.8910699588478,MAS
1,2016.0,7.085416666666666,1702.9664690904285,1700.8632871383418,1777.0117521367522,MAS
2,2017.0,7.055772230889236,1623.2075035078487,1617.142648442093,1696.0768101761253,MAS
3,2018.0,7.373870281765019,1542.5765348378923,1539.5375954409415,1654.5365934797073,MAS
4,2019.0,7.074644379254996,1487.0723400490513,1448.8958303747986,1524.9712322306073,MAS
5,2020.0,6.544996400287977,1477.6297090971284,1437.4128279861761,1517.5041709780735,MAS
6,2021.0,2.502694933524973,1476.2189417177915,1437.7820763956904,1517.5089430894309,MAS
0,2015.0,6.978627332931969,1684.7149215784948,1617.2195819472495,1651.4855510055509,POR
1,2016.0,6.914198161389173,1645.4523419119812,1547.2327584405866,1580.0549189785572,POR
2,2017.0,6.764111488632911,1619.1010760673548,1509.7962757903983,1549.7831759603014,POR
3,2018.0,6.697490629566102,1600.6162051633512,1486.0100799920872,1537.772139408248,POR
4,2019.0,6.742147186147187,1587.3525942694857,1462.1740321671653,1514.6143052024247,POR
5,2020.0,6.536675267231846,1580.9403577982976,1456.2583708603058,1510.124020869068,POR
6,2021.0,2.5,1581.9281965648854,1456.50503875969,1510.7279701022817,POR
0,2015.0,6.800884955752212,1679.692056468605,1696.5416666666665,1782.9277777777777,BAR
1,2016.0,6.744,1640.3278444444445,1562.3513513513512,1786.76,BAR
2,2017.0,6.54296875,1629.7242838541667,1601.5711382113823,1787.03,BAR
3,2018.0,6.667910447761194,1616.5019900497512,1601.560975609756,1769.8951612903227,BAR
4,2019.0,6.657668231611893,1589.6595532792717,1514.6212121212122,1649.2073170731708,BAR
5,2020.0,6.667785234899329,1570.5357941834452,1514.1742424242423,1665.825,BAR
6,2021.0,2.5,1571.7718120805368,1514.1636363636364,1665.825,BAR
0,2015.0,6.82625,1993.7407756813416,1960.591111285668,2008.7059497413156,MNE
1,2016.0,6.825842696629214,1973.600344902368,1924.3967137896825,1969.5108829766725,MNE
2,2017.0,6.886811023622047,1949.3586936936938,1874.7905653293733,1925.1337757400258,MNE
3,2018.0,6.668265993265994,1923.5893009377662,1865.1371446014302,1904.2073440830322,MNE
4,2019.0,6.746539792387543,1902.9641342688444,1859.7075021312871,1891.2755298651255,MNE
5,2020.0,6.517676767676767,1893.5602512241858,1840.5819174757282,1886.8903796487605,MNE
6,2021.0,2.5016806722689076,1892.3473193473194,1840.7748786407767,1886.9183238636363,MNE
0,2015.0,7.049863387978142,2005.1732982982985,1983.8845680904694,2027.743925743926,BIH
1,2016.0,7.2474541751527495,1976.6173814760507,1934.6003441402722,1946.701808370407,BIH
2,2017.0,7.075235109717869,1956.635819128788,1860.0290004804365,1903.4093364998334,BIH
3,2018.0,6.858341371272406,1938.363793705972,1825.2380130578924,1874.4440627472884,BIH
4,2019.0,6.76942789034565,1920.0356546546545,1798.0361864913568,1850.6514871970533,BIH
5,2020.0,6.6044817927170865,1909.698556998557,1781.8567185724328,1842.9557431642907,BIH
6,2021.0,2.512855579868709,1909.636387434555,1774.022422316384,1843.1715938303341,BIH
0,2015.0,6.979211129554976,2015.0144879925856,1925.4530912370174,1952.4488831319788,UKR
1,2016.0,6.96553715825953,1982.4201313316148,1847.060273807324,1891.1147766182326,UKR
2,2017.0,7.006648936170213,1943.7445112249386,1775.176967335995,1842.8595157568739,UKR
3,2018.0,6.840460058329777,1918.7212852303896,1723.9129585544702,1801.768768912756,UKR
4,2019.0,6.888637417410456,1876.0033724961065,1675.0388262620434,1756.6599413256897,UKR
5,2020.0,6.590301436455283,1866.5948403907348,1655.7903411524169,1734.9577616081765,UKR
6,2021.0,2.5141316073354907,1862.6482811140122,1649.0617809970174,1730.687292601991,UKR
0,2015.0,6.787518573551263,1857.9480071783316,1765.6226247172701,1889.5727762415024,SLO
1,2016.0,6.693458297832055,1831.0769657266842,1707.3679472469403,1874.16621017871,SLO
2,2017.0,6.740611877624476,1814.6656262472752,1665.5277921935894,1841.5135082482136,SLO
3,2018.0,6.699629759343573,1794.8890084489083,1641.665781633948,1806.059763379914,SLO
4,2019.0,6.857033237913487,1778.3056570736167,1620.5753826530613,1750.184609680743,SLO
5,2020.0,6.586545454545454,1769.6379241516966,1606.050894111721,1736.1363752672876,SLO
6,2021.0,2.5006666666666666,1772.0486666666666,1607.2958579881656,1736.5770593445527,SLO
0,2015.0,6.84,2033.8991792929291,1913.8448706577974,1975.0878787878787,MKD
1,2016.0,6.7007481296758105,1977.1574232081912,1888.9945130315502,1943.798976608187,MKD
2,2017.0,6.817777777777778,1933.0770178197065,1809.6408492822968,1921.299114331723,MKD
3,2018.0,6.958095238095238,1875.6782212885155,1754.7273500309213,1912.7810185185185,MKD
4,2019.0,6.941435562805873,1841.3212527757216,1711.4707463971413,1867.109217171717,MKD
5,2020.0,6.561708860759493,1838.6382527565734,1707.416142557652,1840.74756097561,MKD
6,2021.0,2.5023696682464456,1839.8759541984732,1708.6761006289307,1840.6080139372823,MKD
0,2015.0,7.073529411764706,1783.2745098039215,,,ARU
1,2016.0,6.642857142857143,1771.5690476190475,,1676.857142857143,ARU
2,2017.0,6.9375,1713.440625,,1672.7142857142858,ARU
3,2018.0,6.790697674418604,1708.4285714285713,1810.0,1576.8600000000001,ARU
4,2019.0,6.958333333333333,1643.8229166666667,2061.5555555555557,1538.3444444444444,ARU
5,2020.0,6.5,1648.1684027777776,2063.3333333333335,1563.8375,ARU
6,2021.0,2.5,1649.625,2063.3333333333335,1563.6875,ARU
0,2015.0,6.928571428571429,1852.3482993197279,1555.0,1776.8,AHO
1,2016.0,7.012820512820513,1845.2628205128206,1555.0,1875.2857142857142,AHO
2,2017.0,6.8023255813953485,1807.5520487264673,1555.0,1848.1960784313724,AHO
3,2018.0,6.5,1808.5348837209303,1555.0,1843.2254901960785,AHO
4,2019.0,6.617021276595745,1779.4893617021276,1555.0,1809.125,AHO
5,2020.0,6.5,1761.3605442176872,1791.5,1807.8333333333333,AHO
6,2021.0,2.5,1761.3061224489795,1792.0,1807.8333333333333,AHO
0,2015.0,6.686046511627907,1829.4871933621935,1807.6277777777777,1888.4083333333333,AFG
1,2016.0,6.80188679245283,1796.3486305361305,1908.2436868686868,1878.25,AFG
2,2017.0,7.166666666666667,1736.2897435897435,1808.514393939394,1739.3512955643391,AFG
3,2018.0,6.886904761904762,1703.1217756224084,1738.9886831275721,1726.8614285714286,AFG
4,2019.0,6.819148936170213,1682.0399500624221,1690.6660714285715,1712.2362811791384,AFG
5,2020.0,6.510526315789473,1678.825925925926,1676.5883838383838,1703.3057851239669,AFG
6,2021.0,2.5,1678.6083333333333,1674.0,1701.2045454545455,AFG
0,2015.0,6.9768158976701695,1763.861438407015,1716.877208805656,1746.637462955205,ROU
1,2016.0,6.917952840978632,1711.6742786886489,1640.9237770066718,1685.3233485593817,ROU
2,2017.0,6.896230146264701,1667.6053389543579,1590.387079632485,1633.9526619938933,ROU
3,2018.0,6.767981584839025,1638.552253919887,1551.5688310879195,1601.7047388889591,ROU
4,2019.0,6.724499883602128,1614.0898579278291,1529.3232436437208,1576.6906697517043,ROU
5,2020.0,6.532170324516976,1611.6948883373586,1524.3225338222278,1571.9282068286027,ROU
6,2021.0,2.51397889279763,1607.8616174768517,1523.0581717451523,1571.2486898358848,ROU
0,2015.0,7.22972972972973,1810.5639219576722,1827.8272988505748,1712.9471153846155,CYP
1,2016.0,6.985915492957746,1758.4895833333333,1665.0277794956367,1717.6026785714287,CYP
2,2017.0,6.884375,1727.433962264151,1649.4653954802259,1689.19613997114,CYP
3,2018.0,7.026041666666667,1661.8559809523808,1625.9292460317458,1674.2944775132275,CYP
4,2019.0,7.194779116465863,1575.531558993024,1548.8093971631206,1651.8637931034482,CYP
5,2020.0,6.575812274368231,1529.3411985018727,1531.0608333333334,1655.0767790262173,CYP
6,2021.0,2.50354609929078,1518.8374316939892,1530.5124378109454,1655.426966292135,CYP
0,2015.0,7.1954976303317535,1795.7948929704019,1671.049078341014,1691.2755166608615,SGP
1,2016.0,7.158412857860371,1695.4744710934226,1570.3871976911978,1622.6642089093702,SGP
2,2017.0,6.911302982731554,1628.240544871795,1496.2694342694344,1604.2561327561327,SGP
3,2018.0,6.734401114206128,1594.705703227793,1447.1342297433207,1558.7658407382091,SGP
4,2019.0,6.656673288784541,1563.8624434329736,1411.4689211168338,1514.3414408207013,SGP
5,2020.0,6.518028846153846,1550.6155008733956,1403.782455704587,1510.784067085954,SGP
6,2021.0,2.5184085510688834,1544.5655555555556,1403.7704918032787,1512.186119873817,SGP
0,2015.0,7.038461538461538,1848.9270833333335,1913.0961876832846,1908.428072863466,LBA
1,2016.0,7.438511326860842,1811.1590565175568,1879.0817204301077,1887.0889880952382,LBA
2,2017.0,6.861085646379764,1784.9798768281526,1870.5166666666667,1844.165970933828,LBA
3,2018.0,7.0133744855967075,1745.3483065413002,1846.7889367816092,1845.8263352638353,LBA
4,2019.0,7.023936170212766,1721.4093317649695,1797.7257936507938,1835.45580454404,LBA
5,2020.0,6.529411764705882,1715.967782518324,1778.6998106060607,1844.2080536912752,LBA
6,2021.0,2.557404326123128,1708.022491349481,1777.2784431137725,1817.8833333333334,LBA
0,2015.0,7.1149468892261005,1812.7915201147048,1630.377671514031,1703.5594166666667,LTU
1,2016.0,6.902313337587747,1775.9900639462485,1582.2143659224541,1648.5373089222512,LTU
2,2017.0,6.7810824949698185,1740.2850792413494,1546.5106816865934,1603.8515590519387,LTU
3,2018.0,6.742665799538564,1707.0335918591861,1517.801605918803,1571.9169155285936,LTU
4,2019.0,6.670156681495414,1689.0455380769465,1503.8164138334314,1554.69463101498,LTU
5,2020.0,6.618628777627425,1670.731398432051,1487.831224219689,1543.1398022558142,LTU
6,2021.0,2.501126126126126,1671.9867117117117,1489.1067400644467,1545.1816623821765,LTU
0,2015.0,6.963709677419355,1832.4937153796025,1837.25,2197.590277777778,FAI
1,2016.0,6.880794701986755,1797.367011494253,1727.0184033315613,1788.2380952380954,FAI
2,2017.0,6.669642857142857,1770.058831990794,1727.5843434343435,1742.736119257087,FAI
3,2018.0,6.590163934426229,1766.2065439672804,1705.4355544077137,1710.1914682539684,FAI
4,2019.0,6.649746192893401,1744.943003902663,1706.32954223356,1700.4412280701754,FAI
5,2020.0,6.743055555555555,1721.53333068909,1674.6236559139786,1682.8468253968254,FAI
6,2021.0,2.5242424242424244,1715.4884020618556,1674.196,1663.3522727272727,FAI
0,2015.0,7.084598698481562,1878.9018846946524,1797.461382532811,1845.9081971227424,IRQ
1,2016.0,6.8375,1829.0861678004535,1747.1417824074076,1819.890848273309,IRQ
2,2017.0,6.93671875,1766.8820691732683,1701.540181067395,1771.777048908538,IRQ
3,2018.0,6.780010045203416,1730.1219510775961,1648.5247531939606,1749.2353515625,IRQ
4,2019.0,6.832873563218391,1694.5783169129722,1583.146175365515,1689.210390946502,IRQ
5,2020.0,6.711620469083155,1682.3185626102293,1572.5726139724238,1659.8538848010126,IRQ
6,2021.0,2.580246913580247,1679.4084415584416,1551.646116994453,1656.2332506203475,IRQ
0,2015.0,7.051099611901682,2038.163226483849,2266.5103921568625,2172.714292497626,CHN
1,2016.0,7.100754310344827,1983.8039190821255,2145.0113333333334,2081.6834648257727,CHN
2,2017.0,7.1396743787489285,1902.803043831169,2022.5023002041135,1904.261800254453,CHN
3,2018.0,7.058280775519738,1840.5790558611022,1871.0658958837773,1801.149072939639,CHN
4,2019.0,7.140275387263339,1776.2206539672447,1849.0217717717717,1781.2805921459492,CHN
5,2020.0,6.51077097505669,1779.640492293174,1842.1080263274139,1784.7639215686274,CHN
6,2021.0,2.5,1779.8517877739332,1842.2485422740524,1785.0117647058823,CHN
0,2015.0,6.760845986984815,1756.9712602476018,1778.98,1799.2341549295775,ECU
1,2016.0,6.899433427762039,1710.2828133290884,1760.5691489361702,1745.0597789115648,ECU
2,2017.0,6.681777777777778,1689.8583301100225,1685.866404199475,1737.0197262479871,ECU
3,2018.0,6.606592465753424,1679.1608746017955,1705.3945221445222,1716.2727952167413,ECU
4,2019.0,6.881578947368421,1622.2575963524491,1677.154214559387,1511.246567654109,ECU
5,2020.0,6.508115737473536,1623.151630570077,1634.7473376623377,1510.826428266569,ECU
6,2021.0,2.5,1622.7925373134328,1635.4549763033176,1510.8108651911468,ECU
0,2015.0,8.083333333333334,1793.0,1793.0,2434.0,CPV
1,2016.0,7.666666666666667,1782.1666666666667,2127.45,2137.75,CPV
2,2017.0,7.05,1781.625,1799.7068027210885,1888.3511904761904,CPV
3,2018.0,7.907407407407407,1633.4396363636363,1690.4001782531195,1783.6944444444443,CPV
4,2019.0,8.19,1523.235142118863,1575.638888888889,1578.8376984126985,CPV
5,2020.0,6.615384615384615,1514.0777777777778,1575.9055555555556,1578.0,CPV
